DATE,SP500_Price,NASDAQComposite_Price,SP500_Return,NASDAQComposite_Return,Yield_Spread,VIX,VXN
04/06/1997,840.11,1379.67,-0.637167777,-0.379081544,1.53,20.1,
05/06/1997,843.43,1390.05,0.394407535,0.749537758,1.51,20.36,
06/06/1997,858.01,1404.84,1.713884344,1.058369958,1.44,18.94,
09/06/1997,862.91,1412.04,0.569464384,0.511204998,1.49,19.46,
10/06/1997,865.27,1401.69,0.273119868,-0.735681581,1.52,19.04,
11/06/1997,869.57,1407.85,0.495723964,0.43850665,1.58,18.85,
12/06/1997,883.46,1411.32,1.584717967,0.24617187,1.51,18.51,
13/06/1997,893.27,1423.03,1.104287054,0.826296444,1.43,19.27,
16/06/1997,893.9,1431.95,0.070502529,0.624875062,1.37,19.77,
17/06/1997,894.42,1443.11,0.058155142,0.776335523,1.38,20.17,
18/06/1997,889.06,1432.43,-0.601073871,-0.742820417,1.37,20.45,
19/06/1997,897.99,1447.14,0.999420758,1.021689208,1.32,20.1,
20/06/1997,898.7,1447.1,0.079034228,-0.002764111,1.29,20.2,
23/06/1997,878.62,1434.32,-2.259677989,-0.887068446,1.34,21.19,
24/06/1997,896.34,1452.43,1.996731051,1.254714651,1.35,20.74,
25/06/1997,888.99,1446.24,-0.823381843,-0.427093074,1.38,21.5,
26/06/1997,883.68,1436.38,-0.59909807,-0.684102549,1.33,21.82,
27/06/1997,887.3,1438.15,0.408813769,0.123150583,1.31,21.22,
30/06/1997,885.14,1442.07,-0.243731925,0.272201597,1.26,21.53,
01/07/1997,891.03,1438.25,0.663227235,-0.265248461,1.27,21,
02/07/1997,904.03,1455.61,1.448444874,1.199795999,1.22,19.7,
03/07/1997,916.92,1467.61,1.415768177,0.821017057,1.17,17.82,
04/07/1997,916.92,1467.61,0,0,1.17,17.82,
07/07/1997,912.2,1470.74,-0.516096317,0.213044817,1.15,19.13,
08/07/1997,918.75,1485.1,0.715478625,0.971643457,1.15,18.76,
09/07/1997,907.54,1486.63,-1.227640822,0.102970333,1.14,20.4,
10/07/1997,913.78,1490.93,0.685219996,0.288827294,1.11,19.92,
11/07/1997,916.68,1502.62,0.316860508,0.78101648,1.09,19.06,
14/07/1997,918.38,1523.88,0.185280098,1.404946288,1.04,19.58,
15/07/1997,925.76,1542.11,0.800377346,1.189189452,1.04,19,
16/07/1997,936.59,1580.63,1.163059799,2.467189322,1.03,19.36,
17/07/1997,931.61,1568.85,-0.53313476,-0.748063486,1.01,20.54,
18/07/1997,915.3,1547.99,-1.766239178,-1.338555169,1,22.28,
21/07/1997,912.94,1536.23,-0.258171937,-0.76259521,1,23.51,
22/07/1997,933.98,1563.86,2.27848637,1.782576095,0.97,21.77,
23/07/1997,936.56,1567.65,0.275856345,0.242055868,0.94,21.3,
24/07/1997,940.3,1569.13,0.398538511,0.094364291,0.93,20.96,
25/07/1997,938.79,1569.58,-0.160716126,0.028674201,0.94,20.82,
28/07/1997,936.45,1563.53,-0.249568185,-0.38619822,0.92,21.84,
29/07/1997,942.29,1572.32,0.621695265,0.560615018,0.87,22.02,
30/07/1997,952.29,1588.05,1.055652743,0.995461284,0.81,21.39,
31/07/1997,954.31,1593.81,0.2118956,0.36205278,0.77,21.48,
01/08/1997,947.14,1594.33,-0.754164872,0.032620902,0.92,22.29,
04/08/1997,950.3,1605.45,0.333080669,0.695050583,0.94,21.94,
05/08/1997,952.37,1621.53,0.217589053,0.996605687,0.94,20.64,
06/08/1997,960.32,1630.44,0.831294751,0.547976906,0.92,20.05,
07/08/1997,951.19,1624.18,-0.955272997,-0.384684401,0.94,19.77,
08/08/1997,933.54,1598.52,-1.873002073,-1.592487187,1.09,22.46,
11/08/1997,937,1586.74,0.369947068,-0.739660417,1.05,22.77,
12/08/1997,926.53,1576.24,-1.123685711,-0.663933289,1.08,23.75,
13/08/1997,922.02,1583.4,-0.487950983,0.453216965,1.04,24.52,
14/08/1997,924.77,1586.69,0.297814265,0.207565159,0.93,23.11,
15/08/1997,900.81,1562.03,-2.625069938,-1.566382797,0.98,24.45,
18/08/1997,912.49,1569.52,1.288276793,0.478358275,0.98,24.37,
19/08/1997,926.01,1600.71,1.470790723,1.967744069,0.96,22.64,
20/08/1997,939.35,1628.7,1.430311299,1.733486978,1,21.09,
21/08/1997,925.05,1607.36,-1.534035661,-1.318906902,1.03,23.83,
22/08/1997,923.54,1598.69,-0.163367792,-0.540853769,1.13,24.74,
25/08/1997,920.16,1601.57,-0.366654422,0.179985425,1.11,24.1,
26/08/1997,913.02,1591.3,-0.778978181,-0.64331059,1.1,24.73,
27/08/1997,913.7,1595.54,0.074450384,0.26609447,1.1,24.26,
28/08/1997,903.67,1581.32,-1.103804051,-0.895229564,1.06,24.51,
29/08/1997,899.47,1587.32,-0.465854853,0.378711824,1.1,24.76,
01/09/1997,899.47,1587.32,0,0,1.1,24.76,
02/09/1997,927.58,1618.09,3.077334316,1.919938179,1.1,24.53,
03/09/1997,927.86,1618.24,0.030181521,0.009269759,1.19,24.95,
04/09/1997,930.87,1624.63,0.323877339,0.394095864,1.19,25.27,
05/09/1997,929.05,1635.77,-0.195707405,0.683354395,1.2,24.31,
08/09/1997,931.2,1645.35,0.23115183,0.583948604,1.17,24.4,
09/09/1997,933.62,1656.22,0.259542622,0.658476984,1.18,23.89,
10/09/1997,919.03,1639.25,-1.575073719,-1.029907722,1.26,24.64,
11/09/1997,912.59,1639.86,-0.703205527,0.037205218,1.26,25.99,
12/09/1997,923.91,1649.33,1.232795357,0.57582725,1.19,25.17,
15/09/1997,919.77,1634.92,-0.449102551,-0.877527135,1.2,25.74,
16/09/1997,945.64,1668.6,2.773830815,2.0391078,1.02,23.77,
17/09/1997,943,1666.47,-0.279566431,-0.127733468,1,24.1,
18/09/1997,947.29,1670.02,0.453899387,0.21279856,1.01,23.48,
19/09/1997,950.51,1680.36,0.339340614,0.617245377,1.03,22.74,
22/09/1997,955.43,1689.45,0.516281827,0.539497601,1.04,22.08,
23/09/1997,951.93,1697.36,-0.366999825,0.467107064,1.08,22,
24/09/1997,944.48,1687.41,-0.785699118,-0.587929381,1.1,22.64,
25/09/1997,937.91,1678.89,-0.698051592,-0.506194825,1.2,22.96,
26/09/1997,945.22,1682.24,0.776370906,0.199337789,1.09,22.26,
29/09/1997,953.34,1694.98,0.85539035,0.75447027,1.03,22.23,
30/09/1997,947.28,1685.69,-0.637688811,-0.549596582,1.06,22.91,
01/10/1997,955.41,1690.3,0.85458477,0.273105244,0.94,22.32,
02/10/1997,960.46,1702.41,0.527176864,0.713886623,0.94,22.27,
03/10/1997,965.03,1715.87,0.474685257,0.787534641,0.98,21.54,
06/10/1997,972.69,1721.91,0.790624022,0.351389921,0.88,21.61,
07/10/1997,983.12,1737.27,1.066575882,0.888077576,0.88,20.29,
08/10/1997,973.84,1741.77,-0.948416888,0.258692197,0.99,20.77,
09/10/1997,970.62,1745.85,-0.331197653,0.233970551,0.95,22.31,
10/10/1997,966.98,1739.03,-0.375722985,-0.391405656,1.01,19.75,
13/10/1997,968.1,1742.12,0.115757501,0.177527588,1.01,20.26,
14/10/1997,970.28,1732.79,0.224930191,-0.536993615,0.99,19.99,
15/10/1997,965.72,1723.37,-0.471075251,-0.545115002,1.04,20.05,
16/10/1997,955.25,1699.66,-1.09008508,-1.385344516,1.02,20.53,
17/10/1997,944.16,1666.85,-1.167744302,-1.949261334,1.11,21.69,
20/10/1997,955.61,1685.45,1.205423672,1.109697275,1.06,20.72,
21/10/1997,972.28,1712.54,1.729394879,1.594505808,1.07,19.53,
22/10/1997,968.49,1708.08,-0.390567127,-0.260771587,0.96,19.86,
23/10/1997,950.69,1671.25,-1.85501208,-2.179808324,0.91,22.99,
24/10/1997,941.64,1650.92,-0.956500082,-1.223914115,0.86,23.17,
27/10/1997,876.99,1535.09,-7.112744613,-7.274369704,0.83,31.12,
28/10/1997,921.85,1603.02,4.988693072,4.330033891,0.73,31.22,
29/10/1997,919.16,1602.75,-0.292231103,-0.016844627,0.72,33.75,
30/10/1997,903.68,1570.41,-1.698489406,-2.038417212,0.67,38.2,
31/10/1997,914.62,1593.61,1.203336304,1.466515116,0.63,35.09,
03/11/1997,938.99,1629.98,2.629615106,2.256586188,0.65,32.09,
04/11/1997,940.76,1631.15,0.188322971,0.071754272,0.7,32.24,
05/11/1997,942.76,1637.33,0.212368411,0.378157882,0.68,32.18,
06/11/1997,938.03,1623.44,-0.502981191,-0.851951166,0.59,32.57,
07/11/1997,927.51,1602.4,-1.127835534,-1.304484932,0.59,36.27,
10/11/1997,921.13,1590.72,-0.690239888,-0.731576145,0.59,36.63,
11/11/1997,923.78,1584.86,0.287277084,-0.369066857,0.59,36.38,
12/11/1997,905.96,1541.72,-1.94787931,-2.759739906,0.59,37.84,
13/11/1997,916.66,1559.25,1.174147428,1.130626013,0.6,36.64,
14/11/1997,928.35,1583.51,1.267218761,1.543896568,0.59,33.66,
17/11/1997,946.2,1614.11,1.904514634,1.913981908,0.54,31.58,
18/11/1997,938.23,1600.44,-0.845884169,-0.850512974,0.54,31.55,
19/11/1997,944.59,1601.22,0.675584941,0.048724725,0.54,29.93,
20/11/1997,958.98,1626.56,1.511924869,1.570151659,0.56,27.32,
21/11/1997,963.09,1620.75,0.427664577,-0.35783502,0.57,26.65,
24/11/1997,946.67,1586.99,-1.719630177,-2.104986475,0.57,29.8,
25/11/1997,950.82,1589.04,0.437420658,0.129091998,0.55,28.95,
26/11/1997,951.64,1594.5,0.086204183,0.343014717,0.6,28.95,
27/11/1997,951.64,1594.5,0,0,0.6,28.95,
28/11/1997,955.4,1600.55,0.394328894,0.378711271,0.64,27.43,
01/12/1997,974.77,1630.72,2.007144478,1.86743149,0.59,26.01,
02/12/1997,971.68,1606.37,-0.317501358,-1.504466004,0.6,25.66,
03/12/1997,976.77,1615.13,0.522467764,0.543847375,0.57,23.92,
04/12/1997,973.1,1613.42,-0.376435797,-0.105929917,0.57,23.84,
05/12/1997,983.79,1633.9,1.092560781,1.261364543,0.62,22.65,
08/12/1997,982.37,1651.54,-0.144444017,1.073839091,0.67,23.22,
09/12/1997,975.78,1620.55,-0.67308683,-1.894258816,0.68,23.36,
10/12/1997,969.79,1596.61,-0.615759795,-1.488296628,0.69,24.55,
11/12/1997,954.94,1558.54,-1.543104193,-2.413314592,0.62,27.63,
12/12/1997,953.39,1536.58,-0.162445734,-1.419031798,0.56,27.92,
15/12/1997,963.39,1536.56,1.04342603,-0.0013016,0.55,27.37,
16/12/1997,968.04,1553,0.48150945,1.064239255,0.54,26.11,
17/12/1997,965.54,1547.37,-0.258587842,-0.363182858,0.56,26.33,
18/12/1997,955.3,1523.19,-1.066210305,-1.574989568,0.52,27.19,
19/12/1997,946.78,1524.74,-0.895867364,0.101708381,0.39,29.18,
22/12/1997,953.7,1532.06,0.728240295,0.478933132,0.26,28.56,
23/12/1997,939.13,1509.91,-1.53952418,-1.456318864,0.27,29.86,
24/12/1997,932.7,1499.53,-0.687030905,-0.689832073,0.38,30.27,
25/12/1997,932.7,1499.53,0,0,0.38,30.27,
26/12/1997,936.46,1511.38,0.402320301,0.787141508,0.4,29.27,
29/12/1997,953.35,1537.45,1.787528876,1.710205909,0.31,26.79,
30/12/1997,970.84,1565.03,1.817957862,1.777979329,0.35,24.38,
31/12/1997,970.43,1570.35,-0.04224039,0.339353131,0.39,24.01,
01/01/1998,970.43,1570.35,0,0,0.39,24.01,
02/01/1998,975.04,1581.53,0.473922356,0.709420847,0.35,23.42,
05/01/1998,977.07,1594.12,0.207980158,0.792912693,0.29,24.36,
06/01/1998,966.58,1580.14,-1.079422926,-0.880840913,0.27,25.66,
07/01/1998,964,1561.7,-0.26727735,-1.17384792,0.32,25.07,
08/01/1998,956.05,1555.54,-0.828108167,-0.395221928,0.36,26.01,
09/01/1998,927.69,1503.22,-3.011258768,-3.421327825,0.35,28.69,
12/01/1998,939.21,1507.58,1.234147112,0.289624223,0.27,28.02,
13/01/1998,952.12,1541.63,1.365198089,2.233458203,0.24,25.17,
14/01/1998,957.94,1548.76,0.609406826,0.461431253,0.27,23.75,
15/01/1998,950.73,1547.06,-0.755503497,-0.109825518,0.35,23.45,
16/01/1998,961.51,1562.88,1.127485483,1.017391748,0.39,21.65,
19/01/1998,961.51,1562.88,0,0,0.39,21.65,
20/01/1998,978.6,1590.14,1.761801346,1.729178961,0.43,21.65,
21/01/1998,970.81,1587.92,-0.799220427,-0.139707895,0.41,22.53,
22/01/1998,963.04,1576.51,-0.803582678,-0.721144057,0.43,23.16,
23/01/1998,957.59,1575.93,-0.567523638,-0.036796894,0.53,23.32,
26/01/1998,956.95,1561.46,-0.066856793,-0.922429319,0.41,23.97,
27/01/1998,969.02,1578.9,1.253410803,1.110712103,0.46,22.27,
28/01/1998,977.46,1610.82,0.867211879,2.001496406,0.46,22.06,
29/01/1998,985.49,1619.49,0.81816091,0.536791876,0.38,21.65,
30/01/1998,980.28,1619.36,-0.530073427,-0.008027541,0.34,21.47,
02/02/1998,1001.27,1652.89,2.118622807,2.049426149,0.31,21.36,
03/02/1998,1006,1666.34,0.471287745,0.810433361,0.3,20.67,
04/02/1998,1006.9,1680.44,0.089423226,0.842605933,0.46,20.55,
05/02/1998,1003.54,1676.9,-0.334255499,-0.210881312,0.48,21.29,
06/02/1998,1012.46,1694.35,0.88492641,1.035233569,0.45,20.51,
09/02/1998,1010.74,1690.43,-0.17002772,-0.231625202,0.43,21.55,
10/02/1998,1019.01,1709.04,0.814883189,1.094887492,0.43,20.66,
11/02/1998,1020.01,1708.55,0.098086343,-0.028675178,0.31,20.38,
12/02/1998,1024.14,1714.34,0.404080485,0.338310932,0.3,19.73,
13/02/1998,1020.09,1710.42,-0.396237732,-0.228921251,0.27,19.84,
16/02/1998,1020.09,1710.42,0,0,0.27,19.84,
17/02/1998,1022.76,1703.43,0.261399664,-0.409508899,0.24,20.76,
18/02/1998,1032.08,1715.73,0.907132809,0.719478062,0.29,19.66,
19/02/1998,1028.28,1727.01,-0.368867995,0.655294351,0.3,19.88,
20/02/1998,1034.21,1728.13,0.575034676,0.06483095,0.33,19,
23/02/1998,1038.14,1751.76,0.379280017,1.35810978,0.3,18.99,
24/02/1998,1030.56,1738.71,-0.732830659,-0.747753787,0.42,19.35,
25/02/1998,1042.9,1766.48,1.190295033,1.584540697,0.32,18.62,
26/02/1998,1048.67,1777.11,0.551740046,0.599958341,0.31,18.63,
27/02/1998,1049.34,1770.51,0.06387005,-0.372080866,0.3,18.55,
02/03/1998,1047.7,1758.54,-0.156410973,-0.678372134,0.46,19.19,
03/03/1998,1052.02,1757.14,0.411484016,-0.079643203,0.54,19.04,
04/03/1998,1047.33,1759.7,-0.446805707,0.145585267,0.57,19.58,
05/03/1998,1035.05,1711.92,-1.179433374,-2.752779232,0.6,20.93,
06/03/1998,1055.69,1753.49,1.974484685,2.399254005,0.58,19.14,
09/03/1998,1052.31,1725.16,-0.320683387,-1.62882879,0.56,20.23,
10/03/1998,1064.25,1748.51,1.128257801,1.344419689,0.58,19.43,
11/03/1998,1068.47,1756.85,0.395739291,0.475843607,0.54,18.89,
12/03/1998,1069.92,1764.06,0.135616068,0.409553785,0.48,18.25,
13/03/1998,1068.61,1771.66,-0.122514079,0.429898957,0.49,18.71,
16/03/1998,1079.27,1788.18,0.992614813,0.928138264,0.42,18.51,
17/03/1998,1080.45,1779.3,0.109273435,-0.497831429,0.42,18.66,
18/03/1998,1085.52,1788.28,0.468151383,0.503423551,0.41,18.29,
19/03/1998,1089.74,1799.98,0.388000082,0.652128969,0.4,17.76,
20/03/1998,1099.16,1789.16,0.860711604,-0.602931776,0.38,18.69,
23/03/1998,1095.55,1792.51,-0.328973145,0.187063631,0.4,19.98,
24/03/1998,1105.65,1812.44,0.917687705,1.105713147,0.41,20.51,
25/03/1998,1101.93,1824.51,-0.337020948,0.663745408,0.46,22.54,
26/03/1998,1100.8,1828.54,-0.102599965,0.220637639,0.46,22.81,
27/03/1998,1095.44,1823.62,-0.488107916,-0.269429761,0.47,23.47,
30/03/1998,1093.6,1818.7,-0.168110261,-0.270157646,0.54,24.66,
31/03/1998,1101.75,1835.68,0.742481831,0.929302492,0.51,24.22,
01/04/1998,1108.15,1847.66,0.579213348,0.650498854,0.5,23.37,
02/04/1998,1120.01,1852.96,1.064565562,0.286438685,0.46,21.98,
03/04/1998,1122.7,1855.4,0.239888464,0.131594578,0.39,21.82,
06/04/1998,1121.38,1829.14,-0.117642878,-1.42543952,0.41,22.47,
07/04/1998,1109.55,1798.71,-1.060554198,-1.677616973,0.46,23.66,
08/04/1998,1101.65,1807.01,-0.714547179,0.460380432,0.52,23.17,
09/04/1998,1110.67,1820.24,0.81543809,0.72948149,0.52,21.51,
10/04/1998,1110.67,1820.24,0,0,0.52,21.51,
13/04/1998,1109.69,1824.95,-0.088273979,0.258422887,0.47,22.77,
14/04/1998,1115.75,1843.03,0.544612749,0.985836696,0.47,21.61,
15/04/1998,1119.32,1863.26,0.319453354,1.091668537,0.52,20.89,
16/04/1998,1108.17,1858.24,-1.001135191,-0.269783853,0.55,22.06,
17/04/1998,1122.72,1866.6,1.304430636,0.448879095,0.54,20.76,
20/04/1998,1123.65,1887.14,0.082800256,1.094386132,0.57,20.39,
21/04/1998,1126.67,1903.87,0.268406432,0.882620125,0.61,19.91,
22/04/1998,1130.54,1917.61,0.342901528,0.719096225,0.59,19.44,
23/04/1998,1119.58,1881.39,-0.974177971,-1.906875363,0.6,20.6,
24/04/1998,1107.9,1868.96,-1.048728343,-0.662873893,0.59,21.97,
27/04/1998,1086.54,1820.31,-1.946799605,-2.637531017,0.72,26.09,
28/04/1998,1085.11,1831.77,-0.131697116,0.627589626,0.74,24.17,
29/04/1998,1094.62,1851.64,0.872590673,1.078902036,0.74,22.78,
30/04/1998,1111.75,1868.41,1.552807933,0.901606892,0.68,21.18,
01/05/1998,1121,1873.44,0.828579368,0.268851131,0.65,19.34,
04/05/1998,1122.07,1878.86,0.095404966,0.288889682,0.57,20.32,
05/05/1998,1115.5,1864.91,-0.587245886,-0.745241538,0.59,21.46,
06/05/1998,1104.92,1856.68,-0.952980073,-0.442284798,0.56,22.79,
07/05/1998,1095.14,1835.14,-0.889072518,-1.16691737,0.55,23.39,
08/05/1998,1108.14,1864.37,1.180072516,1.580242155,0.57,20.57,
11/05/1998,1106.64,1848.07,-0.135453655,-0.878134313,0.65,21.05,
12/05/1998,1115.79,1860.16,0.823427663,0.652065424,0.58,20.98,
13/05/1998,1118.86,1866.18,0.274763559,0.323105526,0.52,20.44,
14/05/1998,1117.37,1865.36,-0.133260015,-0.043949684,0.49,19.64,
15/05/1998,1108.73,1846.77,-0.776249349,-1.001589675,0.5,20.44,
18/05/1998,1105.82,1831.62,-0.262807494,-0.823734605,0.44,21.69,
19/05/1998,1109.52,1845.87,0.334034815,0.774988991,0.42,20.39,
20/05/1998,1119.06,1831.75,0.856155783,-0.767891701,0.4,19.89,
21/05/1998,1114.64,1820.99,-0.395756437,-0.589148482,0.41,19.38,
22/05/1998,1110.47,1805,-0.374813369,-0.881971746,0.42,18.99,
25/05/1998,1110.47,1805,0,0,0.42,18.99,
26/05/1998,1094.02,1778.09,-1.492436376,-1.50208373,0.42,22.07,
27/05/1998,1092.23,1781.1,-0.163750751,0.169139648,0.47,22.59,
28/05/1998,1097.6,1794.62,0.490450013,0.75621494,0.51,20.74,
29/05/1998,1090.82,1778.87,-0.6196271,-0.881496911,0.53,21.32,
01/06/1998,1090.98,1746.82,0.014666789,-1.818133918,0.45,22.83,
02/06/1998,1093.22,1761.79,0.205109494,0.853334559,0.48,22,
03/06/1998,1082.73,1742.31,-0.964184036,-1.111851869,0.44,22.85,
04/06/1998,1094.83,1769.95,1.111347062,1.573947863,0.47,21.22,
05/06/1998,1113.86,1782.92,1.723236028,0.730117208,0.46,19.78,
08/06/1998,1115.72,1787.77,0.166847606,0.271656346,0.42,20.58,
09/06/1998,1118.41,1800.76,0.240809738,0.723976488,0.42,20.52,
10/06/1998,1112.28,1773.25,-0.549607111,-1.539477691,0.37,21.48,
11/06/1998,1094.58,1749.75,-1.604123465,-1.334110051,0.33,23.57,
12/06/1998,1098.84,1745.05,0.388434988,-0.268971205,0.3,22.78,
15/06/1998,1077.01,1715.75,-2.006639474,-1.693290573,0.22,25.94,
16/06/1998,1087.59,1753.12,0.977555599,2.154675487,0.25,24.8,
17/06/1998,1107.11,1776.4,1.778877727,1.319178676,0.31,22.89,
18/06/1998,1106.37,1772.7,-0.066863042,-0.20850364,0.31,22.4,
19/06/1998,1100.65,1781.29,-0.518347166,0.483401289,0.3,21.92,
22/06/1998,1103.21,1805.82,0.232319762,1.367696133,0.35,21.94,
23/06/1998,1119.49,1844.57,1.464911246,2.123140575,0.35,20.17,
24/06/1998,1132.88,1877.76,1.188983848,1.783338909,0.42,20.02,
25/06/1998,1129.28,1863.25,-0.318280143,-0.775730231,0.44,20.25,
26/06/1998,1133.2,1869.53,0.346522747,0.33647876,0.45,19.36,
29/06/1998,1138.49,1891.08,0.465733402,1.146103206,0.31,19.57,
30/06/1998,1133.84,1894.74,-0.409272112,0.193353152,0.34,19.71,
01/07/1998,1148.56,1914.46,1.289888196,1.035397258,0.35,18,
02/07/1998,1146.42,1894,-0.186494054,-1.074460377,0.35,17.67,
03/07/1998,1146.42,1894,0,0,0.35,17.67,
06/07/1998,1157.33,1909.47,0.947158464,0.813472188,0.3,18.63,
07/07/1998,1154.66,1908.11,-0.23096996,-0.071249329,0.34,18.62,
08/07/1998,1166.38,1935.39,1.009900701,1.41956332,0.34,17.82,
09/07/1998,1158.56,1939.82,-0.672708069,0.22863287,0.34,18.16,
10/07/1998,1164.33,1943.04,0.496795963,0.165857164,0.36,17.92,
13/07/1998,1165.19,1965.53,0.073834956,1.150817215,0.33,18.26,
14/07/1998,1177.58,1968.41,1.05773213,0.146418121,0.33,17.88,
15/07/1998,1174.81,1994.54,-0.235505276,1.318733705,0.34,17.89,
16/07/1998,1183.99,2000.56,0.778365809,0.301369405,0.33,16.97,
17/07/1998,1186.75,2008.76,0.232838797,0.409047491,0.37,16.23,
20/07/1998,1184.1,2014.25,-0.223548609,0.27293014,0.39,17.34,
21/07/1998,1165.07,1979.14,-1.620182131,-1.758451076,0.36,20.1,
22/07/1998,1164.08,1969.75,-0.085009558,-0.475577577,0.39,20.32,
23/07/1998,1139.75,1935.22,-2.112213536,-1.768561603,0.36,23.01,
24/07/1998,1140.8,1930.99,0.092083057,-0.218819034,0.37,23.01,
27/07/1998,1147.27,1933.26,0.565543645,0.117487236,0.41,23.13,
28/07/1998,1130.24,1896.53,-1.495520758,-1.91817965,0.43,25.25,
29/07/1998,1125.21,1881.49,-0.446031465,-0.796188451,0.45,24.79,
30/07/1998,1142.95,1919.58,1.564295442,2.004239598,0.43,22.66,
31/07/1998,1120.67,1872.39,-1.968591859,-2.489072242,0.4,24.8,
03/08/1998,1112.44,1851.1,-0.737091971,-1.143563271,0.33,25.98,
04/08/1998,1072.12,1785.64,-3.691780434,-3.60031626,0.33,31.06,
05/08/1998,1081.43,1788.2,0.864624271,0.143263293,0.35,29.83,
06/08/1998,1089.63,1829.51,0.755394968,2.283864412,0.41,28.2,
07/08/1998,1089.45,1846.77,-0.016520734,0.938999577,0.41,27.02,
10/08/1998,1083.14,1839.21,-0.580875153,-0.410203561,0.34,28.75,
11/08/1998,1068.98,1792.7,-1.315930741,-2.561326832,0.34,31.91,
12/08/1998,1084.22,1825.53,1.415591166,1.814749255,0.38,28.55,
13/08/1998,1074.91,1802.54,-0.862389731,-1.26735745,0.4,29.92,
14/08/1998,1062.75,1790.19,-1.137704889,-0.687502186,0.37,34.34,
17/08/1998,1083.67,1818.04,1.949354037,1.543723824,0.33,31.86,
18/08/1998,1101.2,1855.12,1.604706566,2.019038628,0.35,28.4,
19/08/1998,1098.06,1842.69,-0.285550788,-0.672292347,0.35,28.69,
20/08/1998,1091.6,1832.45,-0.590047655,-0.557259125,0.34,30,
21/08/1998,1081.24,1797.61,-0.953597919,-1.919586443,0.31,33.14,
24/08/1998,1088.14,1790.82,0.636128596,-0.378438933,0.22,31.8,
25/08/1998,1092.85,1798.17,0.431914619,0.409586556,0.16,30.33,
26/08/1998,1084.19,1768.13,-0.79557984,-1.684699016,0.2,31.14,
27/08/1998,1042.59,1686.41,-3.912516251,-4.732048179,0.13,38.55,
28/08/1998,1027.14,1639.68,-1.492976087,-2.810090829,0.18,39.6,
31/08/1998,957.28,1499.25,-7.043759037,-8.953611778,0.09,44.28,
01/09/1998,994.26,1575.09,3.790281223,4.934743044,0.13,36.48,
02/09/1998,990.48,1592.85,-0.380906776,1.121245103,0.19,36.76,
03/09/1998,982.26,1571.86,-0.833363502,-1.326523302,0.2,41.43,
04/09/1998,973.89,1566.52,-0.855767817,-0.340303287,0.16,43.31,
07/09/1998,973.89,1566.52,0,0,0.16,43.31,
08/09/1998,1023.46,1660.86,4.964596184,5.847894186,0.1,37.9,
09/09/1998,1006.2,1624.55,-1.70081847,-2.210468615,0.07,39.66,
10/09/1998,980.19,1585.33,-2.618970763,-2.44382668,-0.02,45.29,
11/09/1998,1009.06,1641.64,2.902805298,3.490315462,-0.02,43.74,
14/09/1998,1029.72,1665.69,2.02677162,1.454370983,0.04,38.57,
15/09/1998,1037.68,1678.11,0.770053143,0.742870813,0.11,36.58,
16/09/1998,1045.48,1689.91,0.748865805,0.700711295,0.14,35.94,
17/09/1998,1018.87,1646.25,-2.578194005,-2.6175299,0.1,39.23,
18/09/1998,1020.09,1663.77,0.119668865,1.058613762,0.07,38.63,
21/09/1998,1023.89,1680.43,0.371824027,0.996360135,-0.13,38.58,
22/09/1998,1029.63,1697.8,0.559041543,1.028358228,-0.08,36.62,
23/09/1998,1066.09,1760.27,3.479823554,3.613391105,0.02,32.47,
24/09/1998,1042.72,1720.34,-2.216506635,-2.294526067,0.09,34.66,
25/09/1998,1044.75,1743.59,0.194493874,1.34242604,0.08,34.55,
28/09/1998,1048.69,1739.22,0.376414385,-0.250946925,0.05,34.87,
29/09/1998,1049.02,1734.05,0.031462881,-0.297702385,0.05,36.08,
30/09/1998,1017.01,1693.84,-3.098944515,-2.346157224,0.07,40.95,
01/10/1998,986.39,1612.33,-3.057041492,-4.931780299,0.1,43.48,
02/10/1998,1002.6,1614.98,1.630009091,0.164223492,0.09,40.47,
05/10/1998,988.56,1536.69,-1.410256603,-4.969182009,-0.07,42.81,
06/10/1998,984.59,1510.89,-0.402402793,-1.693187144,0.06,41.2,
07/10/1998,970.68,1462.61,-1.422845405,-3.24763702,0.19,43.51,
08/10/1998,959.44,1419.12,-1.164707589,-3.018554977,0.67,45.74,
09/10/1998,984.39,1492.49,2.567237907,5.04089049,0.89,42.2,
12/10/1998,997.71,1546.08,1.344049293,3.527682917,0.89,40.07,
13/10/1998,994.8,1509.45,-0.292094099,-2.39773492,0.74,40.23,
14/10/1998,1005.53,1540.97,1.072833274,2.066674221,0.56,38.96,
15/10/1998,1047.49,1611.01,4.088206054,4.444922323,0.43,33.34,
16/10/1998,1056.42,1620.95,0.848900726,0.615108562,0.79,34.82,
